[0.528410017490387, 0.6158199906349182, -1.111449956893921, 0.6099759936332703, -1.1334010362625122, 1.2831729650497437, 150.0]
[0.3732999861240387, 0.6305009722709656, -1.1270790100097656, 0.3975290060043335, -1.0944130420684814, 1.2831859588623047, 65.0]
[0.3867909908294678, 0.6291790008544922, -1.069553017616272, 0.39646899700164795, -1.197700023651123, 1.2831859588623047, 65.0]
[0.5585569739341736, 0.7458369731903076, -1.2651389837265015, 0.6168230175971985, -1.2066010236740112, 1.2199170589447021, 65.0]
[0.5186499953269958, 0.7550560235977173, -1.3221529722213745, 0.5539129972457886, -1.1095629930496216, 1.3117610216140747, 150.0]
[0.6121940016746521, 0.6297199726104736, -1.0666110515594482, 0.6401690244674683, -1.2091929912567139, 1.2199159860610962, 150.0]
[0.5465530157089233, -0.11010300368070602, -0.3341279923915863, 0.669871985912323, -1.162345051765442, 1.219884991645813, 150.0]
#wp2
[0.5820940136909485, 0.7002090215682983, -1.2264020442962646, 0.5866169929504395, -1.1396080255508423, 1.2402640581130981, 150.0]
[0.5207120180130005, 0.707614004611969, -1.2786190509796143, 0.5724220275878906, -1.0653899908065796, 1.2402809858322144, 65.0]
[0.5351769924163818, 0.7046859860420227, -1.2303500175476074, 0.5726829767227173, -1.148393988609314, 1.2402830123901367, 65.0]
[0.41318899393081665, 0.6179050207138062, -1.0995550155639648, 0.48985999822616577, -1.1334179639816284, 1.2403349876403809, 65.0]
[0.4106540083885193, 0.6963639855384827, -1.2136340141296387, 0.5059319734573364, -1.1334370374679565, 1.2403329610824585, 150.0]
[0.42785999178886414, 0.585614025592804, -1.028594970703125, 0.5058900117874146, -1.16640305519104, 1.2403329610824585, 150.0]
[0.4826110005378723, 0.4805079996585846, -0.7198820114135742, 0.480118989944458, -1.330901026725769, 1.3441120386123657, 150.0]
